station,date,tmax,tmin,ppt
acebroad,2022-05-21,8.1,-1.76,0
acebroad,2022-05-22,13.78,-1.34,0
acebroad,2022-05-23,16,1.18,0
acebroad,2022-05-24,17.68,3.12,0
acebroad,2022-05-25,22.22,5.9,0
acebroad,2022-05-26,25.36,6.5,0
acebroad,2022-05-27,24.66,11.8,0
acebroad,2022-05-28,20.72,10.1,8.28
acebroad,2022-05-29,15.12,7.8,0.36
acebroad,2022-05-30,13.6,8.34,4.76
acebroad,2022-05-31,14.76,5.8,0.37
acebroad,2022-06-01,16.9,5.66,0
acebroad,2022-06-02,18.96,6.56,0
acebroad,2022-06-03,21.86,8.2,0
acebroad,2022-06-04,20.34,6.74,9.81
acebroad,2022-06-05,21.42,9.54,0.8200000000000001
acebroad,2022-06-06,18.8,8.44,1.93
acebroad,2022-06-07,20.3,7.06,0
acebroad,2022-06-08,19.74,6.12,0
acebroad,2022-06-09,24.4,11.94,0
acecrowa,2021-11-16,20.23,3.641,0
acecrowa,2021-11-17,3.86,-4.101,0
acecrowa,2021-11-18,7.774,-12.52,0
acecrowa,2021-11-19,12.55,-3.851,0
acecrowa,2021-11-20,10.02,-0.889,0.6900000000000001
acecrowa,2021-11-21,11.88,-6.499,0
acecrowa,2021-11-22,18.57,-3.303,0
acecrowa,2021-11-23,13.1,-5.164,0
acecrowa,2021-11-24,9.6,-4.911,1.94
acecrowa,2021-11-25,13.63,-8.57,0
acecrowa,2021-11-26,16.83,6.671,0
acecrowa,2021-11-27,14.2,0.499,0
acecrowa,2021-11-28,17.9,-1.361,0
acecrowa,2021-11-29,17.6,5.996,0
acecrowa,2021-11-30,12.3,0.166,2.49
acecrowa,2021-12-01,19.29,1.927,0
acecrowa,2021-12-02,22.55,12.51,0
acecrowa,2021-12-03,12.57,2.284,0
acecrowa,2021-12-04,3.896,-1.93,0
acecrowa,2021-12-05,3.691,-6.129,1.93
acecrowa,2021-12-06,-5.236,-17.59,0
acecrowa,2021-12-07,-0.264,-12.05,4.35
acecrowa,2021-12-08,2.472,-9.63,0
acecrowa,2021-12-09,5.776,-10.44,0
acecrowa,2021-12-10,0.612,-12.08,0
acecrowa,2021-12-11,5.287,-13.03,0
acecrowa,2021-12-12,10.63,-8.29,0
acecrowa,2021-12-13,6.83,-5.971,0
acecrowa,2021-12-14,16.07,-6.964,0
acecrowa,2021-12-15,12.55,-7.312,5.13
acecrowa,2021-12-16,-3.476,-17.14,0
acecrowa,2021-12-17,-5.925,-18.69,0.24
acecrowa,2021-12-18,-4.701,-24.84,0
acecrowa,2021-12-19,7.726,-8.54,0
acecrowa,2021-12-20,-3.465,-12.01,0.65
acecrowa,2021-12-21,2.858,-12.3,2.19
acecrowa,2021-12-22,10.01,-7.052,0
acecrowa,2021-12-23,11.81,-3.487,0
acecrowa,2021-12-24,8.56,-1.877,0
acecrowa,2021-12-25,-1.959,-9.79,0.33
acecrowa,2021-12-26,-9.33,-17.2,0
acecrowa,2021-12-27,-16.81,-27.01,1.09
acecrowa,2021-12-28,-5.877,-24.31,0
acecrowa,2021-12-29,-11.75,-18.85,0
acecrowa,2021-12-30,-5.908,-22.68,0.46
acecrowa,2021-12-31,-7.997,-18.93,2.15
acecrowa,2022-01-01,-15.11,-32.37,0.38
acecrowa,2022-01-02,3.89,-24.57,0
acecrowa,2022-01-03,0.119,-15.23,0
acecrowa,2022-01-04,6.682,-20.86,1.42
acecrowa,2022-01-05,-20.21,-24.24,0
acecrowa,2022-01-06,-15.94,-29.66,1.48
acecrowa,2022-01-07,7.976,-17.09,0.7
acecrowa,2022-01-08,7.571,-13.26,0
acecrowa,2022-01-09,1.87,-23.12,0
acecrowa,2022-01-10,2.615,-16.4,0
acecrowa,2022-01-11,5.606,-10.96,0
acecrowa,2022-01-12,9.95,-4.3,0
acecrowa,2022-01-13,8.8,-2.716,0
acecrowa,2022-01-14,3.952,0.592,0
acecrowa,2022-01-15,5.39,-7.715,0
acecrowa,2022-01-16,8.12,-8.11,0
acecrowa,2022-01-17,12.62,-4.594,0
acecrowa,2022-01-18,10.91,-9.83,2.14
acecrowa,2022-01-19,-9.93,-16.29,0.76
acecrowa,2022-01-20,2.367,-23.75,0
acecrowa,2022-01-21,4.942,0.491,0.16999999999999998
acecrowa,2022-01-22,6.572,-5.733,0
acecrowa,2022-01-23,9.27,0.423,0
acecrowa,2022-01-24,8.26,-2.123,0
acecrowa,2022-01-25,1.998,-5.3,0.89
acecrowa,2022-01-26,7.123,-6.732,0
acecrowa,2022-01-27,4.137,-1.205,0.18
acecrowa,2022-01-28,10.38,-8.37,0
acecrowa,2022-01-29,12.72,-5.59,0
acecrowa,2022-01-30,11.3,-5.696,0
acecrowa,2022-01-31,8.18,-1.389,0
acecrowa,2022-02-01,3.344,-10.98,0.16
acecrowa,2022-02-02,-7.661,-21.61,1
acecrowa,2022-02-03,-0.806,-23.35,0
acecrowa,2022-02-04,7.965,-16.16,0
acecrowa,2022-02-05,7.904,0.023,0
acecrowa,2022-02-06,8.8,-4.295,0.71
acecrowa,2022-02-07,16.15,-5.289,0
acecrowa,2022-02-08,11.03,1.258,0
acecrowa,2022-02-09,11.73,0.189,0
acecrowa,2022-02-10,16.87,-0.514,0
acecrowa,2022-02-17,4.057,-13.6,0
acecrowa,2022-02-18,5.657,-1.765,0
acecrowa,2022-02-19,14.45,-4.886,0
acecrowa,2022-02-20,11.78,-5.209,0
acecrowa,2022-02-21,-5.478,-18.3,5.16
acecrowa,2022-02-22,-18.32,-22.78,0.1
acecrowa,2022-02-23,-20.2,-34.62,0
acecrowa,2022-02-24,-8.13,-30.52,0
acecrowa,2022-02-25,-2.371,-18.83,0
acecrowa,2022-02-26,2.962,-20.95,0
acecrowa,2022-02-27,5.404,-15.27,0
acecrowa,2022-02-28,14.45,-4.095,0
acecrowa,2022-03-01,17.86,0.779,0
acecrowa,2022-03-02,15.68,1.561,0
acecrowa,2022-03-03,10.84,-1.165,0
acecrowa,2022-03-04,10.06,-1.222,0
acecrowa,2022-03-05,-0.245,-8.28,4.17
acecrowa,2022-03-06,-3.085,-12.8,0
acecrowa,2022-03-07,4.667,-11.54,0
acecrowa,2022-03-08,3.425,-7.632,3.19
acecrowa,2022-03-09,-7.584,-17.32,0
acecrowa,2022-03-10,-2.645,-20.92,0
acecrowa,2022-03-11,-1.403,-16.18,0
acecrowa,2022-03-12,14.36,-2.797,0
acecrowa,2022-03-13,11.02,-2.64,1.69
acecrowa,2022-03-14,14.03,-2.573,1.28
acecrowa,2022-03-15,18.17,-2.139,0
acecrowa,2022-03-16,14.02,1.908,0
acecrowa,2022-03-17,11.15,-1.726,0
acecrowa,2022-03-18,13.69,-4.642,0
acecrowa,2022-03-19,18.15,-4.625,0
acecrowa,2022-03-20,17,-1.835,1.05
acecrowa,2022-03-21,9.6,-1.681,0.27
acecrowa,2022-03-22,12.58,2.853,0
acecrowa,2022-03-23,19.22,-5.91,0
acecrowa,2022-03-24,19.37,0.347,0
acecrowa,2022-03-25,12.58,-7.441,0
acecrowa,2022-03-26,15.44,-1.393,0
acecrowa,2022-03-27,20.9,-0.746,0
acecrowa,2022-03-28,25.47,5.32,0
acecrowa,2022-03-29,24.74,0.441,1.55
acecrowa,2022-03-30,13.31,-9.28,0
acecrowa,2022-03-31,13.2,-4.836,0
acecrowa,2022-04-01,9.73,-3.139,4.16
acecrowa,2022-04-02,17.84,-4.382,0
acecrowa,2022-04-03,14.65,1.694,0.7
acecrowa,2022-04-04,15.64,0.325,0
acecrowa,2022-04-05,15.19,1.127,2.98
acecrowa,2022-04-06,9.85,3.034,0
acecrowa,2022-04-07,12.35,-4.513,0
acecrowa,2022-04-08,23.71,-5.231,0
acecrowa,2022-04-09,21.54,2.993,0.54
acecrowa,2022-04-10,11.3,-1.76,0
acecrowa,2022-04-11,6.77,-3.496,0
acecrowa,2022-04-12,6.044,-8.63,6.95
acecrowa,2022-04-13,-6.025,-11.66,0.79
acecrowa,2022-04-14,-4.026,-20.66,0
acecrowa,2022-04-15,-2.359,-11.88,0
acecrowa,2022-04-16,6.913,-13.87,0
acecrowa,2022-04-17,6.68,-3.25,0.59
acecrowa,2022-04-18,13.79,-5.319,0
acecrowa,2022-04-19,19.04,2.26,0
acecrowa,2022-04-20,12.86,-0.586,0
acecrowa,2022-04-21,17.03,-4.343,0
acecrowa,2022-04-22,14.85,4.658,0
acecrowa,2022-04-23,11.3,-0.004,36.83
acecrowa,2022-04-24,9.83,2.166,11.43
acecrowa,2022-04-25,15.29,-1.465,0
acecrowa,2022-04-26,20.85,1.265,0
acecrowa,2022-04-27,18.6,0.299,0
acecrowa,2022-04-28,18.12,4.861,0
acecrowa,2022-04-29,14.73,5.584,28.080000000000002
acecrowa,2022-04-30,13.66,1.392,2.14
acecrowa,2022-05-01,14.19,3.091,0.73
acecrowa,2022-05-02,17.17,4.449,0.49
acecrowa,2022-05-03,15.8,4.642,0.85
acecrowa,2022-05-04,19.05,4.137,0
acecrowa,2022-05-05,24.43,4.025,0
acecrowa,2022-05-07,24.18,9.42,0
acecrowa,2022-05-08,17,2.92,2.9699999999999998
acecrowa,2022-05-09,13.92,3.62,0.2
acecrowa,2022-05-10,17.42,-3.22,0
acecrowa,2022-05-11,17.1,7.48,0
acecrowa,2022-05-12,16.36,7.5,17.16
acecrowa,2022-05-13,16.94,2.62,0.9
acecrowa,2022-05-14,17.64,-1.12,0
acecrowa,2022-05-15,21.36,2.76,0
acecrowa,2022-05-16,23.96,7.5,0
acecrowa,2022-05-17,23.12,9.6,0
acecrowa,2022-05-18,22.6,5.26,0
acecrowa,2022-05-19,20.38,6.22,2.96
acecrowa,2022-05-20,13.84,0.52,0.47
acecrowa,2022-05-21,10.3,1.04,0.51
acecrowa,2022-05-22,16.7,-3.94,0
acecrowa,2022-05-23,17.92,0.48,0
acecrowa,2022-05-24,20.18,-0.22,0
acecrowa,2022-05-25,22.82,1.5,0
acecrowa,2022-05-26,25.92,4.28,0
acecrowa,2022-05-27,26.14,12.66,0
acecrowa,2022-05-28,23.98,10.22,5.95
acecrowa,2022-05-29,19.16,8.18,1.21
acecrowa,2022-05-30,13.02,9.8,19.81
acecrowa,2022-05-31,16.4,8.44,0
acecrowa,2022-06-01,19.6,2.56,0
acecrowa,2022-06-02,21.32,5.02,0
acecrowa,2022-06-03,24.72,8.96,0
acecrowa,2022-06-04,23.96,8.16,6.390000000000001
acecrowa,2022-06-05,22.96,11,1.79
acecrowa,2022-06-06,23.04,9.92,5.14
acecrowa,2022-06-07,20.3,5.98,0
acecrowa,2022-06-08,23.32,4.88,0
acecrowa,2022-06-09,25.42,13.44,0.14
acehavre,2021-08-11,31.31,12.81,0
acehavre,2021-08-12,27.62,16.24,0
acehavre,2021-08-13,31.34,11.71,0
acehavre,2021-08-14,35.48,12.72,0
acehavre,2021-08-15,35.14,17.24,0
acehavre,2021-08-16,35.81,17.91,0
acehavre,2021-08-25,24.21,5.001,0
acehavre,2021-11-16,17.96,-1.259,0
acehavre,2021-11-17,1.729,-7.837,0
acehavre,2021-11-18,4.032,-10.88,0
acehavre,2021-11-19,5.248,-0.32,0
acehavre,2021-11-20,9.11,-6.916,0
acehavre,2021-11-21,7.508,-6.902,0
acehavre,2021-11-22,15.51,2.09,0
acehavre,2021-11-23,11.87,-2.023,2.07
acehavre,2021-11-24,-0.025,-8.71,3.5300000000000002
acehavre,2021-11-25,8.81,-10.89,0
acehavre,2021-11-26,12.4,4.057,0
acehavre,2021-11-27,7.91,-2.626,0
acehavre,2021-11-28,18.1,0.11,0
acehavre,2021-11-29,13.1,4.777,0
acehavre,2021-11-30,13.41,1.17,0
acehavre,2021-12-01,19.83,6.697,0
acehavre,2021-12-02,12.45,0.687,0
acehavre,2021-12-03,7.1,-8.69,0
acehavre,2021-12-04,-0.908,-4.81,5.08
acehavre,2021-12-05,-3.071,-14.73,0.22
acehavre,2021-12-06,-14.43,-20.02,1.15
acehavre,2021-12-07,-6.945,-19.48,0
acehavre,2021-12-08,5.543,-9.13,0
acehavre,2021-12-09,4.628,-6.603,0.13
acehavre,2021-12-10,-1.305,-10.4,0
acehavre,2021-12-11,6.163,-7.288,0
acehavre,2021-12-12,4.992,1.879,0
acehavre,2021-12-13,5.54,-2.457,0
acehavre,2021-12-14,3.648,-9.28,0
acehavre,2021-12-15,-8.41,-15.78,1.72
acehavre,2021-12-16,-12.67,-22.2,0
acehavre,2021-12-17,-12.56,-21.33,1.41
acehavre,2021-12-18,-9.8,-26.17,0
acehavre,2021-12-19,5.777,-12.99,0.61
acehavre,2021-12-20,-10.67,-17.48,0.26
acehavre,2021-12-21,1.871,-19.45,0
acehavre,2021-12-22,5.141,-3.817,0
acehavre,2021-12-23,6.496,1.469,0
acehavre,2021-12-24,6.683,-14.39,0
acehavre,2021-12-25,-13.16,-18.98,0.27
acehavre,2021-12-26,-17.54,-23.5,1.3
acehavre,2021-12-27,-23.47,-29.51,0
acehavre,2021-12-28,-24.86,-33.72,0
acehavre,2021-12-29,-20.27,-28.63,0
acehavre,2021-12-30,-10.32,-28.72,0
acehavre,2021-12-31,-19.31,-26.57,0
acehavre,2022-01-01,-10.23,-30.22,0
acehavre,2022-01-02,1.836,-9.76,0
acehavre,2022-01-03,2.168,-11.79,0
acehavre,2022-01-04,-9.02,-23.86,0
acehavre,2022-01-05,-23.27,-27.96,0
acehavre,2022-01-06,-20.89,-29.28,0.65
acehavre,2022-01-07,-10.56,-20.96,0.86
acehavre,2022-01-08,-9.68,-22.49,0.51
acehavre,2022-01-09,-1.784,-22.94,0
acehavre,2022-01-10,3.139,-12.05,0
acehavre,2022-01-11,5.107,0.382,0
acehavre,2022-01-12,7.562,3.048,0
acehavre,2022-01-13,8.84,4.332,0.15
acehavre,2022-01-14,6.267,-2.117,0
acehavre,2022-01-15,8.23,-4.123,0
acehavre,2022-01-16,7.343,-3.98,0
acehavre,2022-01-17,11.12,3.793,0
acehavre,2022-01-18,9.05,-16.24,0.16
acehavre,2022-01-19,-14.28,-25.16,0
acehavre,2022-01-20,4.896,-20.96,0
acehavre,2022-01-21,5.352,0.003,0
acehavre,2022-01-22,6.657,-1.657,0
acehavre,2022-01-23,6.981,2.919,0
acehavre,2022-01-24,4.904,-0.239,0
acehavre,2022-01-25,3.691,-9.64,0.13
acehavre,2022-01-26,4.003,-0.182,0
acehavre,2022-01-27,3.963,-6.402,0
acehavre,2022-01-28,8.4,-0.565,0
acehavre,2022-01-29,8.97,0.248,0
acehavre,2022-01-30,10.04,0.372,0
acehavre,2022-01-31,6.683,-10.71,0
acehavre,2022-02-01,-10.74,-17.72,0.21
acehavre,2022-02-02,-15.64,-23.41,0
acehavre,2022-02-03,-7.53,-24.29,0
acehavre,2022-02-04,5.089,-18.93,0
acehavre,2022-02-05,6.004,0.54,0
acehavre,2022-02-06,8.61,-3.201,0
acehavre,2022-02-07,15.98,2.5,0
acehavre,2022-02-08,11.01,0.217,0
acehavre,2022-02-09,11.52,0.495,0
acehavre,2022-02-17,5.312,-10.87,0
acehavre,2022-02-18,4.052,-7.02,0.96
acehavre,2022-02-19,9.16,-9.96,0
acehavre,2022-02-20,8.53,-15.46,0.52
acehavre,2022-02-21,-15.45,-20.16,0
acehavre,2022-02-22,-18.52,-26.11,0
acehavre,2022-02-23,-18.07,-28.08,0
acehavre,2022-02-24,-9.54,-23.54,0
acehavre,2022-02-25,-2.728,-13,0
acehavre,2022-02-26,4.133,-11.8,0
acehavre,2022-02-27,9.12,0.206,0
acehavre,2022-02-28,11.7,2.236,0
acehavre,2022-03-01,16.69,2.883,1.04
acehavre,2022-03-02,13.57,-0.033,0.18
acehavre,2022-03-03,0.549,-3.428,1.4100000000000001
acehavre,2022-03-04,-1.793,-8.34,1.6300000000000001
acehavre,2022-03-05,-6.616,-14.35,0
acehavre,2022-03-06,-4.537,-13.01,0
acehavre,2022-03-07,2.947,-6.719,1.1300000000000001
acehavre,2022-03-08,-0.066,-10.79,0.34
acehavre,2022-03-09,-9.3,-16.45,0.15000000000000002
acehavre,2022-03-10,-4.932,-15.68,0
acehavre,2022-03-11,-3.102,-19.04,0
acehavre,2022-03-12,7.832,-4.458,0
acehavre,2022-03-13,6.35,-2.803,0
acehavre,2022-03-14,12.8,1.878,0
acehavre,2022-03-15,15.36,2.536,0
acehavre,2022-03-16,13.39,0.372,0.99
acehavre,2022-03-17,12.29,-2.115,0
acehavre,2022-03-18,12.5,0.7,0
acehavre,2022-03-19,15.38,0.036,0
acehavre,2022-03-20,14.07,3.617,0
acehavre,2022-03-21,11.98,-3.198,0
acehavre,2022-03-22,14.06,-3.093,0
acehavre,2022-03-23,22.43,0.468,0
acehavre,2022-03-24,21.92,1.968,0
acehavre,2022-03-25,11.39,-6.736,0
acehavre,2022-03-26,11.91,-1.706,0
acehavre,2022-03-27,17.76,-5.016,0
acehavre,2022-03-28,22.19,0.867,0
acehavre,2022-03-29,18.67,-1.212,3.35
acehavre,2022-03-30,17,-5.59,0
acehavre,2022-03-31,16.87,0.9,0
acehavre,2022-04-01,8.34,-1.284,0
acehavre,2022-04-02,13.5,-3.898,0
acehavre,2022-04-03,12.58,-0.596,0
acehavre,2022-04-04,15.39,-0.564,0
acehavre,2022-04-05,14.33,3.226,0
acehavre,2022-04-06,11.38,0.628,0
acehavre,2022-04-07,13.68,-6.744,0
acehavre,2022-04-08,25.82,-3.093,0
acehavre,2022-04-09,22.51,2.154,0.92
acehavre,2022-04-10,5.405,-0.83,0
acehavre,2022-04-11,3.6,-9.01,0
acehavre,2022-04-12,2.922,-9.01,0.1
acehavre,2022-04-13,-5.953,-9.71,1.69
acehavre,2022-04-14,-5.219,-9.94,0
acehavre,2022-04-15,-0.911,-7.094,0
acehavre,2022-04-16,2.692,-10.37,0
acehavre,2022-04-17,5.624,-5.579,1.01
acehavre,2022-04-18,13.12,-4.259,0
acehavre,2022-04-19,13.97,1.559,0
acehavre,2022-04-20,11.26,-0.7,0
acehavre,2022-04-21,13.23,-4.07,0
acehavre,2022-04-22,12.46,-2.629,0
acehavre,2022-04-23,8.45,0.788,0
acehavre,2022-04-24,14.76,-1.293,0
acehavre,2022-04-25,19.47,-3.129,0
acehavre,2022-04-26,22.92,-0.813,0
acehavre,2022-04-27,18.44,2.08,0
acehavre,2022-04-28,14.26,3.249,0
acehavre,2022-04-29,13.99,5.301,0
acehavre,2022-04-30,16.37,-1.858,0
acehavre,2022-05-01,15.21,4.204,0
acehavre,2022-05-02,18.17,1.438,0
acehavre,2022-05-03,20.09,4.639,0
acehavre,2022-05-04,23.22,4.68,0
acehavre,2022-05-05,27.72,6.48,0
acehavre,2022-05-06,27.16,9.74,0
acehavre,2022-05-07,21.46,9,1.59
acehavre,2022-05-08,15.12,3.78,0
acehavre,2022-05-09,14.68,4.28,0
acehavre,2022-05-10,17.06,2.32,0
acehavre,2022-05-11,18.78,-0.14,0
acehavre,2022-05-12,17.32,4.54,2.24
acehavre,2022-05-13,15.46,4.12,0
acehavre,2022-05-14,18.28,4.22,0
acehavre,2022-05-15,22.46,6,0
acehavre,2022-05-16,26.5,10,0
acehavre,2022-05-17,23.12,9.9,0
acehavre,2022-05-18,21.34,4.34,0
acehavre,2022-05-19,21.34,4.7,0.91
acehavre,2022-05-20,10.38,2.2,2.69
acehavre,2022-05-21,9.92,-1.3,0
acehavre,2022-05-22,16.78,-2.34,0
acehavre,2022-05-23,21.06,2.12,0
acehavre,2022-05-24,21.92,5,0.54
acehavre,2022-05-25,23.2,7.9,0
acehavre,2022-05-26,25.48,9.04,0
acehavre,2022-05-27,25.48,12.24,0
acehavre,2022-05-28,23.6,10.74,0.3
acehavre,2022-05-29,21.86,10.1,0
acehavre,2022-05-30,20.34,9.3,0
acehavre,2022-05-31,19.08,2.42,0
acehavre,2022-06-01,22.24,5.28,0
acehavre,2022-06-02,22.92,2.7,0
acehavre,2022-06-03,24.18,9.4,0
acehavre,2022-06-04,26,14.12,0
acehavre,2022-06-05,23.56,12.5,20.9
acehavre,2022-06-06,19.22,11.72,20.05
acehavre,2022-06-07,15.34,9,4.3
acehavre,2022-06-08,22.98,7.26,0
acehavre,2022-06-09,25.96,11.2,0
aceingom,2021-08-14,34.76,16.61,0
aceingom,2021-08-15,35.18,19.67,0
aceingom,2021-08-16,37.98,17.23,0
aceingom,2021-08-25,25.83,9.03,0
aceingom,2021-11-16,15.68,1.065,0
aceingom,2021-11-17,1.533,-4.114,0
aceingom,2021-11-18,4.375,-10.38,0
aceingom,2021-11-19,8,-1.874,0
aceingom,2021-11-20,9.1,-5.823,0.61
aceingom,2021-11-21,4.206,-6.48,0
aceingom,2021-11-22,18.56,-2.091,0
aceingom,2021-11-23,11.62,-0.148,0
aceingom,2021-11-24,8.48,-8.91,0.18
aceingom,2021-11-25,11.56,-8.62,0
aceingom,2021-11-26,16.29,9.48,0
aceingom,2021-11-27,12.11,0.766,0
aceingom,2021-11-28,17.98,0.456,0
aceingom,2021-11-29,17.08,6.385,0.16
aceingom,2021-11-30,13.75,-0.398,0
aceingom,2021-12-01,20.45,3.805,0
aceingom,2021-12-02,19.03,2.22,0
aceingom,2021-12-03,10.07,-3.463,0
aceingom,2021-12-04,-0.856,-4.261,2.41
aceingom,2021-12-05,0.807,-12.86,0
aceingom,2021-12-06,-7.017,-16.61,1.03
aceingom,2021-12-07,-4.222,-16.61,0.7000000000000001
aceingom,2021-12-08,4.989,-5.611,0
aceingom,2021-12-09,6.3,-8.57,0
aceingom,2021-12-10,0.735,-10.75,0
aceingom,2021-12-11,4.712,-6.832,0
aceingom,2021-12-12,11.04,-0.038,0
aceingom,2021-12-13,6.465,-2.464,0
aceingom,2021-12-14,8.1,-6.741,0
aceingom,2021-12-15,6.222,-10.84,2.5100000000000002
aceingom,2021-12-16,-9.01,-19.21,0
aceingom,2021-12-17,-7.375,-19.36,0.26
aceingom,2021-12-18,-4.694,-24.32,0
aceingom,2021-12-19,4.683,-9.62,0
aceingom,2021-12-20,-8.8,-14.8,4.5
aceingom,2021-12-21,-3.207,-13.66,1.48
aceingom,2021-12-22,7.562,-9.85,0
aceingom,2021-12-23,4.884,-2.085,0
aceingom,2021-12-24,4.993,-10.78,0
aceingom,2021-12-25,-10.8,-18.89,0.9500000000000001
aceingom,2021-12-26,-14.47,-21.38,0.1
aceingom,2021-12-27,-19.6,-28.62,0
aceingom,2021-12-28,-17.14,-25.87,0
aceingom,2021-12-29,-17.33,-23.32,1.04
aceingom,2021-12-30,-10.56,-24.67,1.9000000000000001
aceingom,2021-12-31,-14.64,-25.05,0.52
aceingom,2022-01-01,-22.03,-29.97,0
aceingom,2022-01-02,1.565,-23.33,0
aceingom,2022-01-03,1.714,-8.25,0
aceingom,2022-01-04,2.335,-21.76,0
aceingom,2022-01-05,-21.61,-28.11,0.07
aceingom,2022-01-06,-20.57,-29.06,0.55
aceingom,2022-01-07,1.528,-20.77,0.11
aceingom,2022-01-08,3.569,-18.42,0
aceingom,2022-01-09,-1.225,-19.27,0
aceingom,2022-01-10,4.779,-7.468,0
aceingom,2022-01-11,5.69,-3.333,0
aceingom,2022-01-12,7.093,2.144,0
aceingom,2022-01-13,7.574,1.844,0
aceingom,2022-01-14,6.444,-2.204,0.4
aceingom,2022-01-15,6.438,-5.414,0
aceingom,2022-01-16,5.198,-0.209,0
aceingom,2022-01-17,8.18,0.211,0
aceingom,2022-01-18,7.56,-12.25,0.27
aceingom,2022-01-19,-12.32,-21.56,0
aceingom,2022-01-20,-2.454,-20.68,0
aceingom,2022-01-21,3.918,-3.095,0
aceingom,2022-01-22,7.082,-2.307,0
aceingom,2022-01-23,10.55,1.522,0
aceingom,2022-01-24,4.933,0.214,0.16999999999999998
aceingom,2022-01-25,0.619,-11.47,1.81
aceingom,2022-01-26,3.75,-6.893,0
aceingom,2022-01-27,1.778,-3.553,0.06
aceingom,2022-01-28,7.987,-3.277,0
aceingom,2022-01-29,7.892,0.291,0
aceingom,2022-01-30,7.245,-1.812,0
aceingom,2022-01-31,7.18,-3.663,0
aceingom,2022-02-01,-3.787,-16.64,0
aceingom,2022-02-02,-14.01,-22.94,0.31
aceingom,2022-02-03,-1.725,-21.56,0
aceingom,2022-02-04,7.316,-17.09,0
aceingom,2022-02-05,8.09,1.107,0
aceingom,2022-02-06,9.67,-3.736,0
aceingom,2022-02-07,13.99,-1.391,0
aceingom,2022-02-08,9.71,-0.305,0
aceingom,2022-02-09,10.94,-0.685,0
aceingom,2022-02-10,15.56,0.996,0
aceingom,2022-02-16,-1.033,-7.819,1.24
aceingom,2022-02-17,4.914,-12.37,0
aceingom,2022-02-18,4.698,-7.248,0
aceingom,2022-02-19,14.87,-9.69,0
aceingom,2022-02-20,10.88,-12.89,0
aceingom,2022-02-21,-12.82,-20.08,1.52
aceingom,2022-02-22,-20.03,-24.79,0
aceingom,2022-02-23,-19.08,-28.72,0
aceingom,2022-02-24,-12.32,-27.48,0
aceingom,2022-02-25,-3.424,-17.41,0
aceingom,2022-02-26,0.892,-11.92,0
aceingom,2022-02-27,6.776,-5.086,0
aceingom,2022-02-28,12.12,1.192,0
aceingom,2022-03-01,17.46,2.374,0.13
aceingom,2022-03-02,14.78,2.957,0.82
aceingom,2022-03-03,2.965,-1.48,0.47000000000000003
aceingom,2022-03-04,2.545,-3.078,0
aceingom,2022-03-05,-3.193,-11.12,0.5
aceingom,2022-03-06,-1.795,-12.41,0
aceingom,2022-03-07,6.487,-9.57,0
aceingom,2022-03-08,3.13,-9.67,0.65
aceingom,2022-03-09,-9.8,-17.89,0
aceingom,2022-03-10,-3.603,-19.49,0
aceingom,2022-03-11,-5.404,-18.81,0
aceingom,2022-03-12,13.58,-7.594,0
aceingom,2022-03-13,9.48,-0.552,0.73
aceingom,2022-03-14,12.84,-2.802,0
aceingom,2022-03-15,15.77,0.345,0
aceingom,2022-03-16,13.15,-0.842,0
aceingom,2022-03-17,11.2,-3.049,0
aceingom,2022-03-18,11.82,-1.039,0
aceingom,2022-03-19,16.44,-1.514,0
aceingom,2022-03-20,15.81,2.589,0
aceingom,2022-03-21,10.04,-4.284,0
aceingom,2022-03-22,12.3,0.899,0
aceingom,2022-03-23,18.73,-2.613,0
aceingom,2022-03-24,18.5,5.912,0
aceingom,2022-03-25,9.33,-4.288,0
aceingom,2022-03-26,10.42,-1.022,0
aceingom,2022-03-27,18.35,-2.999,0
aceingom,2022-03-28,24.5,3.659,0
aceingom,2022-03-29,22.92,-0.712,0.6
aceingom,2022-03-30,12.12,-6.961,0
aceingom,2022-03-31,12.04,0.169,0
aceingom,2022-04-01,8.74,-2.475,0
aceingom,2022-04-02,16.19,-3.072,0
aceingom,2022-04-03,12.55,1.75,1.6500000000000001
aceingom,2022-04-04,15.37,0.378,0
aceingom,2022-04-05,14.05,0.693,0
aceingom,2022-04-06,8.96,0.173,0.3
aceingom,2022-04-07,11.48,-2.656,0
aceingom,2022-04-08,22.79,-2.946,0
aceingom,2022-04-09,20.95,4.52,0
aceingom,2022-04-10,8.71,-2.343,0
aceingom,2022-04-11,5.878,-5.538,0
aceingom,2022-04-12,4.388,-9.22,4.94
aceingom,2022-04-13,-7.78,-11.29,0.39
aceingom,2022-04-14,-4.5,-13.26,0
aceingom,2022-04-15,-1.444,-10.5,0
aceingom,2022-04-16,1.529,-12.14,0
aceingom,2022-04-17,3.377,-5.321,0.36
aceingom,2022-04-18,8.67,-5.603,0
aceingom,2022-04-19,15.43,0.855,0
aceingom,2022-04-21,11.92,-4.8,0
aceingom,2022-04-22,12.08,2.6,0
aceingom,2022-04-23,6.94,0,18.27
aceingom,2022-04-24,11.02,0.9,0.30000000000000004
aceingom,2022-04-25,15.76,-0.42,0
aceingom,2022-04-26,19.94,1.22,0
aceingom,2022-04-27,17.8,0.68,0
aceingom,2022-04-28,15.48,3.5,0.64
